"level","created","updated","url","user","id","group","tags","quote","text","relay link","direct link"
"0","2020-10-09T23:21:23","2020-10-09T23:21:23","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","JWLqBgqGEeuDd2d0O6vVQg","__world__",," material witnessing has been incorporated into us, becoming a part of the flesh","El testimonio como martirio es necesariamente material. Dar testimonio no es ""decir lo que pasó"", sino que incluso el silencio exprese que la historia ha acontecido. ","https://hyp.is/JWLqBgqGEeuDd2d0O6vVQg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:JWLqBgqGEeuDd2d0O6vVQg"
"1","2020-10-14T21:56:17","2020-10-14T21:56:17","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","FdRYPA5oEeuucV9oeke3Xw","__world__",,,"¿Nuestros cuerpos son también testimonios de ""lo que pasó""?","https://hyp.is/FdRYPA5oEeuucV9oeke3Xw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:FdRYPA5oEeuucV9oeke3Xw"
"0","2020-10-09T23:05:08","2020-10-09T23:05:08","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","4Fxj5AqDEeuJekMdL8mJ0w","__world__",,"control and aware ","¿control y conciencia como propias de la subjetividad?... podemos ser sujetos sin estar en control, de hecho el control siempre es una ficción, lo único real es la conciencia. ","https://hyp.is/4Fxj5AqDEeuJekMdL8mJ0w","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:4Fxj5AqDEeuJekMdL8mJ0w"
"1","2020-10-14T21:55:02","2020-10-14T21:55:02","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","6cRgFg5nEeuSj2d7s_n1wA","__world__",,,"De acuerdo contigo, la reescritura tendrá que tomar esto en cuenta, sujetos con conciencia (de su vulnerabilidad y la de los otros).","https://hyp.is/6cRgFg5nEeuSj2d7s_n1wA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:6cRgFg5nEeuSj2d7s_n1wA"
"0","2020-10-09T23:02:50","2020-10-09T23:02:50","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","jjYGOAqDEeuBxGv2j15dwQ","__world__",,"effects","Efectos suena a consecuencia, yo pensaría más en afectos, como una causa que nos determina a ser otra cosa, enfermos radiados con cáncer, por ejemplo","https://hyp.is/jjYGOAqDEeuBxGv2j15dwQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:jjYGOAqDEeuBxGv2j15dwQ"
"0","2020-10-09T22:47:46","2020-10-09T22:47:46","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","c2NDcgqBEeucs3vWK6ICoA","__world__",," imperceptibility. ","Imperceptible... o invisible para los ojos humanos. El trabajo del herbario es justamente hacer visible lo ineludiblemente perceptible. ","https://hyp.is/c2NDcgqBEeucs3vWK6ICoA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:c2NDcgqBEeucs3vWK6ICoA"
"1","2020-10-14T21:52:29","2020-10-14T21:52:29","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","jhi_vg5nEeu1nkeASXXmDQ","__world__",,,"De acuerdo con lo que estableces. Lo imperceptible es lo maravilloso o abrumador.","https://hyp.is/jhi_vg5nEeu1nkeASXXmDQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:jhi_vg5nEeu1nkeASXXmDQ"
"0","2020-10-09T22:46:44","2020-10-09T22:46:44","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","Tjl4HgqBEeuLKFPjuZ-hRw","__world__",,"death-bearing","""portador de muerte""? Qué conveniencia tiene pensar desde la muerte y no desde la vida... ¿La radioactividad trae la muerte o trae consigo algo todavía más morboso: la enfermedad, la deformidad y el sufrimiento que sólo pueden ocurrir en el horizonte de la Vida? ","https://hyp.is/Tjl4HgqBEeuLKFPjuZ-hRw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Tjl4HgqBEeuLKFPjuZ-hRw"
"1","2020-10-14T21:51:16","2020-10-14T21:51:16","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","Yv9XPg5nEeuub-NHVz1SzA","__world__",,,"¿Se podría pensar desde la muerte para trazar una cartografía hacia la vida?","https://hyp.is/Yv9XPg5nEeuub-NHVz1SzA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Yv9XPg5nEeuub-NHVz1SzA"
"0","2020-10-09T22:44:45","2020-10-09T22:44:45","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","B2N9DgqBEeuxIeN8yMSE3A","__world__",," structure of witnessing","""estructura del testimonio"" ¿Testimonio pensado como un observador que puede dar fe de un hecho en un juicio en el espacio público liberal? o desde el horizonte del martirio en el que el cuerpo destruido/ torturado da fe de la realidad...","https://hyp.is/B2N9DgqBEeuxIeN8yMSE3A","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:B2N9DgqBEeuxIeN8yMSE3A"
"1","2020-10-14T21:47:14","2020-10-14T21:47:14","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","0qDPTA5mEeuovvMnSF1YEw","__world__",,,"¿O la crónica del que escribe, despojado de juicios? Una mera exposición de hechos.","https://hyp.is/0qDPTA5mEeuovvMnSF1YEw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:0qDPTA5mEeuovvMnSF1YEw"
"0","2020-10-09T22:12:00","2020-10-09T22:12:00","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","dGAOXgp8Eeu0f5d8ldMWYQ","__world__",," witnessing","Testigo. Pensar la palabra y su relación con su equivalente greco-latino ""mártir"". El cuerpo torturado que da cuenta de una fe ","https://hyp.is/dGAOXgp8Eeu0f5d8ldMWYQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:dGAOXgp8Eeu0f5d8ldMWYQ"
"1","2020-10-14T21:45:40","2020-10-14T21:45:40","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","IlianaHernandez","mpJQ7g5mEeu7MpMzFoNOZQ","__world__",,,"Hola Yaremonia, también me parece adecuada la noción de testificar por medio de la escritura. Dar cuenta de lo extraordinario (bueno y malo) al escribir, hacer un inventario del horror.","https://hyp.is/mpJQ7g5mEeu7MpMzFoNOZQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:mpJQ7g5mEeu7MpMzFoNOZQ"
